p14_bsi_1_1			0.00	11	11	Rhizobium_leguminosarum	S
p14_bsi_1_1			0.00	8	8	Sinorhizobium_fredii	S
p14_bsi_1_1			0.00	4	4	Bradyrhizobium_sp._CCGE-LA001	S
p14_bsi_1_1			0.00	5	5	Rhodopseudomonas_palustris	S
p14_bsi_1_1			0.00	31	31	Sphingomonas_sp._MM-1	S
p14_bsi_1_1			0.00	2	2	Sphingobium_sp._RAC03	S
p14_bsi_1_1			0.00	7	7	Phaeobacter_porticola	S
p14_bsi_1_1			0.00	2	2	Phaeobacter_inhibens	S
p14_bsi_1_1			0.00	34	34	Sorangium_cellulosum	S
p14_bsi_1_1			0.00	2	2	Myxococcus_xanthus	S
p14_bsi_1_1			0.11	6850	6850	Staphylococcus_epidermidis	S
p14_bsi_1_1			0.06	3813	3813	Staphylococcus_aureus	S
p14_bsi_1_1			0.00	15	15	Staphylococcus_haemolyticus	S
p14_bsi_1_1			0.00	27	27	Staphylococcus_warneri	S
p14_bsi_1_1			0.00	5	5	Staphylococcus_pseudintermedius	S
p14_bsi_1_1			0.00	5	5	Staphylococcus_capitis	S
p14_bsi_1_1			0.00	3	3	Staphylococcus_condimenti	S
p14_bsi_1_1			0.00	2	2	Staphylococcus_xylosus	S
p14_bsi_1_1			0.00	2	2	Staphylococcus_sciuri	S
p14_bsi_1_1			0.00	3	3	Staphylococcus_pasteuri	S
p14_bsi_1_1			0.00	2	2	Staphylococcus_carnosus	S
p14_bsi_1_1			0.01	357	357	Bacillus_cereus	S
p14_bsi_1_1			0.00	74	74	Virgibacillus_sp._SK37	S
p14_bsi_1_1			0.00	7	7	Paenibacillus_crassostreae	S
p14_bsi_1_1			0.00	8	8	Kurthia_sp._11kri321	S
p14_bsi_1_1			0.00	2	2	Streptococcus_suis	S
p14_bsi_1_1			0.00	3	3	Lactobacillus_sakei	S
p14_bsi_1_1			0.00	8	8	Clostridium_carboxidivorans	S
p14_bsi_1_1			0.00	6	6	Clostridium_botulinum	S
p14_bsi_1_1			0.12	8033	8033	Rothia_mucilaginosa	S
p14_bsi_1_1			0.00	9	9	Rothia_dentocariosa	S
p14_bsi_1_1			0.00	47	47	Streptomyces_ambofaciens	S
p14_bsi_1_1			0.00	29	29	Streptomyces_sp._ICC4	S
p14_bsi_1_1			0.00	23	23	Streptomyces_sp._ICC1	S
p14_bsi_1_1			0.00	5	5	Streptomyces_sp._ETH9427	S
p14_bsi_1_1			0.00	4	4	Streptomyces_sp._PAMC_26508	S
p14_bsi_1_1			0.00	2	2	Streptomyces_sp._TLI_053	S
p14_bsi_1_1			0.00	28	28	Nonomuraea_sp._ATCC_55076	S
p14_bsi_1_1			0.00	2	2	Streptosporangium_roseum	S
p14_bsi_1_1			0.00	6	6	[Mycobacterium]_stephanolepidis	S
p14_bsi_1_1			0.00	2	2	Rhodococcus_sp._PBTS_1	S
p14_bsi_1_1			0.00	4	4	Cutibacterium_acnes	S
p14_bsi_1_1			0.00	2	2	Marmoricola_scoriae	S
p14_bsi_1_1			0.00	2	2	Saccharothrix_espanaensis	S
p14_bsi_1_1			0.00	3	3	Micromonospora_echinospora	S
p14_bsi_1_1			0.00	2	2	Actinomyces_oris	S
p14_bsi_1_1			0.00	2	2	Candidatus_Planktophila_dulcis	S
p14_bsi_1_1			0.00	7	7	Deinococcus_wulumuqiensis	S
p14_bsi_1_1			0.00	10	10	Bacteroides_caecimuris	S
p14_bsi_1_1			0.00	3	3	Bacteroides_ovatus	S
p14_bsi_1_1			0.00	2	2	Bacteroides_caccae	S
p14_bsi_1_1			0.00	5	5	Spirosoma_pollinicola	S
p14_bsi_1_1			0.00	2	2	Rhodothermaceae_bacterium_RA	S
p14_bsi_1_1			0.00	5	5	Victivallales_bacterium_CCUG_44730	S
p14_bsi_1_1			0.00	185	185	Homo_sapiens	S
p14_bsi_1_1			0.00	199	199	Staphylococcus_virus_IPLA5	S
p14_bsi_1_1			0.00	213	213	Staphylococcus_virus_PH15	S
p14_bsi_1_1			0.00	123	123	Staphylococcus_virus_IPLA7	S
p14_bsi_1_1			0.00	159	159	Staphylococcus_virus_CNPH82	S
p14_bsi_1_1			0.00	5	5	Staphylococcus_virus_37	S
p14_bsi_1_1			0.00	12	12	Staphylococcus_phage_StB20	S
p14_meta_1_1	1		81.05	19370091	19370091	Homo_sapiens	S
p14_meta_1_1	1		11.56	2762791	2762791	Escherichia_coli	S
p14_meta_1_1	1		0.00	444	444	Escherichia_albertii	S
p14_meta_1_1	1		0.00	271	271	Escherichia_marmotae	S
p14_meta_1_1	1		0.00	257	257	Escherichia_fergusonii	S
p14_meta_1_1	1		0.46	110878	110878	Klebsiella_pneumoniae	S
p14_meta_1_1	1		0.23	55725	55725	Klebsiella_quasipneumoniae	S
p14_meta_1_1	1		0.01	3515	3515	Klebsiella_oxytoca	S
p14_meta_1_1	1		0.02	5032	5032	Klebsiella_variicola	S
p14_meta_1_1	1		0.00	651	651	Klebsiella_quasivariicola	S
p14_meta_1_1	1		0.00	276	276	Klebsiella_aerogenes	S
p14_meta_1_1	1		0.00	163	163	Klebsiella_michiganensis	S
p14_meta_1_1	1		0.00	57	57	Klebsiella_sp._M5al	S
p14_meta_1_1	1		0.00	380	380	Klebsiella_sp._LTGPAF-6F	S
p14_meta_1_1	1		0.06	14751	14751	Citrobacter_freundii	S
p14_meta_1_1	1		0.00	55	55	Citrobacter_werkmanii	S
p14_meta_1_1	1		0.00	24	24	Citrobacter_braakii	S
p14_meta_1_1	1		0.00	19	19	Citrobacter_freundii_complex_sp._CFNIH3	S
p14_meta_1_1	1		0.00	11	11	Citrobacter_youngae	S
p14_meta_1_1	1		0.00	6	6	Citrobacter_freundii_complex_sp._CFNIH2	S
p14_meta_1_1	1		0.00	77	77	Citrobacter_koseri	S
p14_meta_1_1	1		0.00	49	49	Citrobacter_rodentium	S
p14_meta_1_1	1		0.00	65	65	Citrobacter_amalonaticus	S
p14_meta_1_1	1		0.00	32	32	Citrobacter_farmeri	S
p14_meta_1_1	1		0.00	15	15	Citrobacter_sp._FDAARGOS_156	S
p14_meta_1_1	1		0.00	43	43	Citrobacter_sp._CFNIH10	S
p14_meta_1_1	1		0.00	3	3	Citrobacter_sp._CRE-46	S
p14_meta_1_1	1		0.01	1866	1866	Raoultella_ornithinolytica	S
p14_meta_1_1	1		0.00	76	76	Raoultella_planticola	S
p14_meta_1_1	1		0.00	102	102	Raoultella_sp._X13	S
p14_meta_1_1	1		0.09	22097	22097	Enterobacteriaceae_bacterium_S05	S
p14_meta_1_1	1		0.00	106	106	Enterobacteriaceae_bacterium_strain_FGI_57	S
p14_meta_1_1	1		0.00	13	13	Plautia_stali_symbiont	S
p14_meta_1_1	1		0.00	28	28	Enterobacteriaceae_bacterium_w6	S
p14_meta_1_1	1		0.01	1617	1617	Enterobacteriaceae_bacterium_ENNIH2	S
p14_meta_1_1	1		0.00	18	18	Enterobacteriaceae_bacterium_w17	S
p14_meta_1_1	1		0.00	5	5	Enterobacteriaceae_bacterium_ENNIH1	S
p14_meta_1_1	1		0.00	399	399	Enterobacteriaceae_bacterium_ENNIH3	S
p14_meta_1_1	1		0.00	775	775	Enterobacter_cloacae	S
p14_meta_1_1	1		0.00	1064	1064	Enterobacter_hormaechei	S
p14_meta_1_1	1		0.00	96	96	Enterobacter_asburiae	S
p14_meta_1_1	1		0.00	30	30	Enterobacter_cancerogenus	S
p14_meta_1_1	1		0.00	66	66	Enterobacter_roggenkampii	S
p14_meta_1_1	1		0.00	25	25	Enterobacter_cloacae_complex_sp.	S
p14_meta_1_1	1		0.00	27	27	Enterobacter_cloacae_complex_sp._ECNIH7	S
p14_meta_1_1	1		0.00	47	47	Enterobacter_sp._FY-07	S
p14_meta_1_1	1		0.00	39	39	Enterobacter_sp._R4-368	S
p14_meta_1_1	1		0.00	29	29	Enterobacter_sp._SA187	S
p14_meta_1_1	1		0.00	22	22	Enterobacter_bugandensis	S
p14_meta_1_1	1		0.00	20	20	Enterobacter_sp._638	S
p14_meta_1_1	1		0.00	11	11	Enterobacter_sp._E20	S
p14_meta_1_1	1		0.00	5	5	Enterobacter_sp._Crenshaw	S
p14_meta_1_1	1		0.00	6	6	Enterobacter_sp._ODB01	S
p14_meta_1_1	1		0.05	11156	11156	Salmonella_enterica	S
p14_meta_1_1	1		0.00	29	29	Salmonella_bongori	S
p14_meta_1_1	1		0.02	4864	4864	Shigella_dysenteriae	S
p14_meta_1_1	1		0.00	357	357	Shigella_flexneri	S
p14_meta_1_1	1		0.00	526	526	Leclercia_sp._LSNIH1	S
p14_meta_1_1	1		0.00	37	37	Leclercia_sp._LSNIH3	S
p14_meta_1_1	1		0.00	12	12	Leclercia_adecarboxylata	S
p14_meta_1_1	1		0.00	186	186	Cronobacter_sakazakii	S
p14_meta_1_1	1		0.00	29	29	Cronobacter_condimenti	S
p14_meta_1_1	1		0.00	29	29	Cronobacter_dublinensis	S
p14_meta_1_1	1		0.00	14	14	Cronobacter_muytjensii	S
p14_meta_1_1	1		0.00	12	12	Cronobacter_malonaticus	S
p14_meta_1_1	1		0.00	10	10	Cronobacter_turicensis	S
